LineNo.,EventNo.,PID,State,Parent1,Parent2,CF,ACF,Px,Py,Pz,E,M,cTau,SpinProj
38677,6386,-14,1,1,0,0,0,+2.6063684407e+01,-3.0616755919e+01,-3.2031350345e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38681,6387,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38682,6387,11,1,1,0,0,0,-2.2736782983e+01,+2.8711785908e+01,+1.6597470836e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38683,6387,-12,1,1,0,0,0,+2.2736782983e+01,-2.8711785908e+01,-1.6597470836e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38687,6388,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38688,6388,13,1,1,0,0,0,+2.4001796860e+01,-3.1698631405e+01,-5.9928710253e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38689,6388,-14,1,1,0,0,0,-2.4001796860e+01,+3.1698631405e+01,+5.9928710253e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38693,6389,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38694,6389,11,1,1,0,0,0,-2.5101962131e+01,-4.0597494522e+00,+3.1148257097e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38695,6389,-12,1,1,0,0,0,+2.5101962131e+01,+4.0597494522e+00,-3.1148257097e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38699,6390,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38700,6390,11,1,1,0,0,0,+3.2542567395e+01,-1.3861091854e+01,+1.9122118830e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38701,6390,-12,1,1,0,0,0,-3.2542567395e+01,+1.3861091854e+01,-1.9122118830e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38705,6391,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38706,6391,-13,1,1,0,0,0,+1.3665554867e+01,-3.4758864285e+01,-1.4895568214e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38707,6391,14,1,1,0,0,0,-1.3665554867e+01,+3.4758864285e+01,+1.4895568214e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38711,6392,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38712,6392,-13,1,1,0,0,0,+4.6051770431e+00,-2.7012497624e+01,+2.9426540828e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38713,6392,14,1,1,0,0,0,-4.6051770431e+00,+2.7012497624e+01,-2.9426540828e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38717,6393,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38718,6393,11,1,1,0,0,0,-5.0053425229e+00,-3.9416020334e+01,-6.1747773943e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38719,6393,-12,1,1,0,0,0,+5.0053425229e+00,+3.9416020334e+01,+6.1747773943e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38723,6394,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38724,6394,11,1,1,0,0,0,+3.9757699533e+01,+3.6310068339e+00,+4.7901049898e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38725,6394,-12,1,1,0,0,0,-3.9757699533e+01,-3.6310068339e+00,-4.7901049898e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38729,6395,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38730,6395,13,1,1,0,0,0,+1.7293781360e+01,-2.3504596589e+01,-2.7663388333e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38731,6395,-14,1,1,0,0,0,-1.7293781360e+01,+2.3504596589e+01,+2.7663388333e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38735,6396,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38736,6396,11,1,1,0,0,0,-3.4820294275e+01,+1.4792562071e+01,-1.3620983905e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38737,6396,-12,1,1,0,0,0,+3.4820294275e+01,-1.4792562071e+01,+1.3620983905e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38741,6397,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38742,6397,11,1,1,0,0,0,-2.9543921796e+01,-1.1365385053e+01,+2.4794932871e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38743,6397,-12,1,1,0,0,0,+2.9543921796e+01,+1.1365385053e+01,-2.4794932871e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38747,6398,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38748,6398,13,1,1,0,0,0,+3.2053685810e+00,+3.8494180043e+01,+1.1168155786e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38749,6398,-14,1,1,0,0,0,-3.2053685810e+00,-3.8494180043e+01,-1.1168155786e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38753,6399,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38754,6399,13,1,1,0,0,0,-1.2743931101e+01,-3.7671183532e+01,+5.9395403850e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38755,6399,-14,1,1,0,0,0,+1.2743931101e+01,+3.7671183532e+01,-5.9395403850e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38759,6400,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38760,6400,-11,1,1,0,0,0,+2.9416045085e+01,+2.7408074452e+01,-5.4565095999e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38761,6400,12,1,1,0,0,0,-2.9416045085e+01,-2.7408074452e+01,+5.4565095999e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38765,6401,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38766,6401,-11,1,1,0,0,0,+3.1408879119e+01,+2.0700790899e+01,+1.4204349941e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38767,6401,12,1,1,0,0,0,-3.1408879119e+01,-2.0700790899e+01,-1.4204349941e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38771,6402,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38772,6402,13,1,1,0,0,0,-1.6824924543e+01,+3.4925808740e+01,+1.0673040173e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38773,6402,-14,1,1,0,0,0,+1.6824924543e+01,-3.4925808740e+01,-1.0673040173e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38777,6403,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38778,6403,11,1,1,0,0,0,-1.3038544649e+01,+3.6170830217e+01,-1.1767386431e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38779,6403,-12,1,1,0,0,0,+1.3038544649e+01,-3.6170830217e+01,+1.1767386431e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38783,6404,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38784,6404,-11,1,1,0,0,0,+2.2882757614e+00,+1.5329498906e+01,+3.7102213491e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38785,6404,12,1,1,0,0,0,-2.2882757614e+00,-1.5329498906e+01,-3.7102213491e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38789,6405,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38790,6405,11,1,1,0,0,0,-2.3854633534e+01,-3.2277008693e+01,-2.4403191182e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38791,6405,-12,1,1,0,0,0,+2.3854633534e+01,+3.2277008693e+01,+2.4403191182e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38795,6406,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38796,6406,11,1,1,0,0,0,-2.2665024330e+01,+3.0976865329e+01,+1.1980587427e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38797,6406,-12,1,1,0,0,0,+2.2665024330e+01,-3.0976865329e+01,-1.1980587427e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38801,6407,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38802,6407,11,1,1,0,0,0,-1.8328955242e+01,-9.2492104060e+00,-3.4573190411e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38803,6407,-12,1,1,0,0,0,+1.8328955242e+01,+9.2492104060e+00,+3.4573190411e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38807,6408,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38808,6408,13,1,1,0,0,0,+2.4740118063e+01,-1.6280169276e+01,+2.7197180647e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38809,6408,-14,1,1,0,0,0,-2.4740118063e+01,+1.6280169276e+01,-2.7197180647e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38813,6409,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38814,6409,13,1,1,0,0,0,-1.6105973293e+01,+9.0804637712e+00,-3.5706397054e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38815,6409,-14,1,1,0,0,0,+1.6105973293e+01,-9.0804637712e+00,+3.5706397054e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38819,6410,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38820,6410,-11,1,1,0,0,0,+3.1026208531e+01,+5.2632581687e+00,+2.5029512306e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38821,6410,12,1,1,0,0,0,-3.1026208531e+01,-5.2632581687e+00,-2.5029512306e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38825,6411,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38826,6411,-13,1,1,0,0,0,+3.1852175863e+01,-2.1587802135e+01,-1.1670890298e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38827,6411,14,1,1,0,0,0,-3.1852175863e+01,+2.1587802135e+01,+1.1670890298e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38831,6412,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38832,6412,13,1,1,0,0,0,+9.7617763024e+00,+3.7729278333e+01,+9.9001650752e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38833,6412,-14,1,1,0,0,0,-9.7617763024e+00,-3.7729278333e+01,-9.9001650752e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38837,6413,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38838,6413,13,1,1,0,0,0,+3.4164465319e+00,-2.8263914165e+01,-2.8395123485e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38839,6413,-14,1,1,0,0,0,-3.4164465319e+00,+2.8263914165e+01,+2.8395123485e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38843,6414,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38844,6414,11,1,1,0,0,0,+7.8674727016e+00,+2.3469003668e+01,-3.1687737829e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38845,6414,-12,1,1,0,0,0,-7.8674727016e+00,-2.3469003668e+01,+3.1687737829e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38849,6415,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38850,6415,11,1,1,0,0,0,-3.8324568143e+01,+8.5731194299e+00,+8.6332548012e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38851,6415,-12,1,1,0,0,0,+3.8324568143e+01,-8.5731194299e+00,-8.6332548012e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38855,6416,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38856,6416,11,1,1,0,0,0,+9.3564953036e+00,+3.7231457539e+01,+1.1961544790e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38857,6416,-12,1,1,0,0,0,-9.3564953036e+00,-3.7231457539e+01,-1.1961544790e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38861,6417,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38862,6417,-13,1,1,0,0,0,-2.4818052703e+01,-2.1579215531e+01,-2.3134513302e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38863,6417,14,1,1,0,0,0,+2.4818052703e+01,+2.1579215531e+01,+2.3134513302e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38867,6418,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38868,6418,-11,1,1,0,0,0,+1.8282895784e+01,-1.6504115647e+01,+3.1782918008e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38869,6418,12,1,1,0,0,0,-1.8282895784e+01,+1.6504115647e+01,-3.1782918008e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38873,6419,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38874,6419,11,1,1,0,0,0,-2.4728980440e+01,+3.1420467010e+01,+4.2468538781e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38875,6419,-12,1,1,0,0,0,+2.4728980440e+01,-3.1420467010e+01,-4.2468538781e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38879,6420,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38880,6420,-13,1,1,0,0,0,-1.7954938305e+01,-3.5102930720e+01,+7.8872323360e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38881,6420,14,1,1,0,0,0,+1.7954938305e+01,+3.5102930720e+01,-7.8872323360e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38885,6421,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38886,6421,-11,1,1,0,0,0,+2.1929689238e+01,+3.6786403450e+00,+3.3501646582e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38887,6421,12,1,1,0,0,0,-2.1929689238e+01,-3.6786403450e+00,-3.3501646582e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38891,6422,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38892,6422,13,1,1,0,0,0,+1.1914352861e+01,+8.1502562216e+00,-3.7528995564e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38893,6422,-14,1,1,0,0,0,-1.1914352861e+01,-8.1502562216e+00,+3.7528995564e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38897,6423,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38898,6423,-13,1,1,0,0,0,-7.5044033692e+00,+1.0672322531e+01,+3.8034056455e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38899,6423,14,1,1,0,0,0,+7.5044033692e+00,-1.0672322531e+01,-3.8034056455e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38903,6424,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38904,6424,11,1,1,0,0,0,-3.4588053849e+01,+2.0504111368e+01,+2.2789596967e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38905,6424,-12,1,1,0,0,0,+3.4588053849e+01,-2.0504111368e+01,-2.2789596967e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38909,6425,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38910,6425,-11,1,1,0,0,0,-2.7717899539e+01,+2.8031369131e+01,-7.9223972592e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38911,6425,12,1,1,0,0,0,+2.7717899539e+01,-2.8031369131e+01,+7.9223972592e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38915,6426,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38916,6426,-11,1,1,0,0,0,-2.8657668383e+01,+1.2838178398e+01,+2.5114203289e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38917,6426,12,1,1,0,0,0,+2.8657668383e+01,-1.2838178398e+01,-2.5114203289e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38921,6427,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38922,6427,-13,1,1,0,0,0,-2.5559233068e+01,+7.3610145338e+00,+3.0155348756e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38923,6427,14,1,1,0,0,0,+2.5559233068e+01,-7.3610145338e+00,-3.0155348756e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38927,6428,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38928,6428,11,1,1,0,0,0,-5.4410691377e+00,-3.6033659510e+01,+1.6993355689e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38929,6428,-12,1,1,0,0,0,+5.4410691377e+00,+3.6033659510e+01,-1.6993355689e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38933,6429,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38934,6429,11,1,1,0,0,0,-2.0734837858e+01,+3.2064028795e+01,+1.2600339084e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38935,6429,-12,1,1,0,0,0,+2.0734837858e+01,-3.2064028795e+01,-1.2600339084e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38939,6430,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38940,6430,11,1,1,0,0,0,-2.9565794022e+01,-2.4459058170e+01,+1.2017582365e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38941,6430,-12,1,1,0,0,0,+2.9565794022e+01,+2.4459058170e+01,-1.2017582365e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38945,6431,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38946,6431,11,1,1,0,0,0,-7.1470225355e+00,+3.9378049976e+01,+3.8850016208e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38947,6431,-12,1,1,0,0,0,+7.1470225355e+00,-3.9378049976e+01,-3.8850016208e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38951,6432,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38952,6432,11,1,1,0,0,0,+3.5486825877e+01,+1.7883259614e+00,-1.8822621178e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38953,6432,-12,1,1,0,0,0,-3.5486825877e+01,-1.7883259614e+00,+1.8822621178e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38957,6433,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38958,6433,-11,1,1,0,0,0,+1.8960294345e+01,-1.9833117149e-01,-3.5458030003e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38959,6433,12,1,1,0,0,0,-1.8960294345e+01,+1.9833117149e-01,+3.5458030003e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38963,6434,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
38964,6434,11,1,1,0,0,0,+3.8146284083e+01,+6.7877616113e+00,+1.0751339059e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38965,6434,-12,1,1,0,0,0,-3.8146284083e+01,-6.7877616113e+00,-1.0751339059e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38969,6435,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38970,6435,13,1,1,0,0,0,-2.9645185584e+00,-3.6666095039e+01,+1.6236166200e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38971,6435,-14,1,1,0,0,0,+2.9645185584e+00,+3.6666095039e+01,-1.6236166200e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38975,6436,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
38976,6436,11,1,1,0,0,0,+3.7316020504e+01,+1.1902877480e+01,+9.0906605953e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38977,6436,-12,1,1,0,0,0,-3.7316020504e+01,-1.1902877480e+01,-9.0906605953e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38981,6437,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38982,6437,-11,1,1,0,0,0,+1.3229732767e+00,-3.2377090869e+01,-2.3807093841e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38983,6437,12,1,1,0,0,0,-1.3229732767e+00,+3.2377090869e+01,+2.3807093841e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
38987,6438,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
38988,6438,-11,1,1,0,0,0,-2.4479035879e+01,-1.7697502016e+00,-3.1850412482e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
38989,6438,12,1,1,0,0,0,+2.4479035879e+01,+1.7697502016e+00,+3.1850412482e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
